,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__activation_fun,param_module__hidden_layers,param_module__num_units,param_optimizer,param_optimizer__momentum,param_optimizer__nesterov,param_optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
531,3.0328901290893553,0.6246146871338343,0.014449524879455566,0.021201279794174407,677,0.02713807015123004,1000,sigmoid,1,34,<class 'torch.optim.sgd.SGD'>,0.95,False,0.028770916145098437,"{'batch_size': 677, 'lr': 0.02713807015123004, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 34, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.028770916145098437}",1.479683305984153,1.3722099680873685,1.4533842799806953,1.6612902162386511,1.4503805370707261,1.5774730434991364,1.53718488568202,1.3962264934876807,1.5726779726214875,1.4177905207104755,1.4918301223362396,0.08770373803075113,331
647,5.580870151519775,3.063503043035652,0.010482048988342286,0.015488649531174131,1246,0.08342570433093743,1000,sigmoid,2,12,<class 'torch.optim.sgd.SGD'>,0.9,True,0.03149561014800916,"{'batch_size': 1246, 'lr': 0.08342570433093743, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 12, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.03149561014800916}",1.466765005281545,1.3907773224146742,1.5081828915535058,1.6566971440736513,1.422337014648251,1.606754708671032,1.5949598517184866,1.373964006683432,1.4422987786898935,1.4682705297671033,1.4931007253501574,0.09156738247308986,330
462,2.0849130868911745,0.37523591081820373,0.008492660522460938,0.016105991425352656,1171,0.06736611438718548,1000,sigmoid,1,25,<class 'torch.optim.sgd.SGD'>,0.9,True,0.03666902310542152,"{'batch_size': 1171, 'lr': 0.06736611438718548, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 25, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.03666902310542152}",1.4082352696056653,1.3979677007834714,1.4750981102032321,1.6721943644876767,1.4597365769900774,1.5511627208469505,1.5771280222369315,1.4123333481637608,1.5626700569812517,1.4335563054138964,1.4950082475712914,0.08664203637323332,329
4,7.906364941596985,0.9701999483823133,0.02988734245300293,0.03203703184725803,841,0.1515152743262424,1000,sigmoid,1,19,<class 'torch.optim.sgd.SGD'>,0.95,False,0.037812283937078243,"{'batch_size': 841, 'lr': 0.1515152743262424, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 19, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.037812283937078243}",1.3841468701909359,1.4072055329281585,1.5292498187277521,1.6513797605508251,1.4880216353593911,1.6117793021345497,1.6595125860513602,1.427074758910147,1.5903287894071494,1.550413695643797,1.5299112749904067,0.09537220837141179,328
662,12.988476252555847,2.645841499598603,0.00959312915802002,0.014242336547467066,936,0.008096420444061888,1000,sigmoid,1,78,<class 'torch.optim.sgd.SGD'>,0.95,True,0.024557188572534996,"{'batch_size': 936, 'lr': 0.008096420444061888, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 78, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.024557188572534996}",1.3956560611276698,1.3970986234962492,1.4950923577959376,1.6520038597789921,1.5590883822257358,1.6530246894834633,1.6805556174647762,1.4476222817162823,1.6166348369946157,1.5065576560569531,1.5403334366140675,0.10209612384632717,327
631,21.64840188026428,1.4532779852109032,0.009490013122558594,0.015039798461244334,785,0.005493647801688535,1000,sigmoid,1,61,<class 'torch.optim.sgd.SGD'>,0.9,False,0.020403665373585036,"{'batch_size': 785, 'lr': 0.005493647801688535, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 61, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.020403665373585036}",1.4231224419142967,1.4246083904421867,1.5194608844760666,1.714381306803316,1.4994290720923502,1.654404733638118,1.6163515344374162,1.4530489932101471,1.625456592278149,1.4786765656687997,1.5408940514960847,0.09848155142632617,326
115,4.387774038314819,0.9701732199791946,0.00905451774597168,0.015841414961225795,1096,0.12739235140598743,1000,tanh,1,23,<class 'torch.optim.sgd.SGD'>,0.9,False,0.01730418723022108,"{'batch_size': 1096, 'lr': 0.12739235140598743, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 1, 'module__num_units': 23, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.01730418723022108}",2.046414835462557,1.9734688523904722,1.550799901156049,1.50326234679249,1.25004648176351,1.7243850640672491,1.4203692798999916,1.2590318673983552,1.7382496261787146,1.1463113919916479,1.5612339647101035,0.29102024701006907,325
348,2.531430888175964,0.4164418264489155,0.008149147033691406,0.012809668958547668,906,0.12173114910552002,1000,sigmoid,1,43,<class 'torch.optim.sgd.SGD'>,0.9,False,0.034422484509980894,"{'batch_size': 906, 'lr': 0.12173114910552002, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 43, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.034422484509980894}",1.4423329730735237,1.463223731495384,1.5678213495845186,1.7208261530202134,1.562504415001188,1.6837182498740075,1.636143976584413,1.5027533630679424,1.6619173332600665,1.5053286751111348,1.5746570220072393,0.09206126985613568,324
41,10.160896611213683,2.3309824123315424,0.01049942970275879,0.018660047715073885,1285,0.016252690023811075,1000,sigmoid,1,26,<class 'torch.optim.sgd.SGD'>,0.9,True,0.04759547955052628,"{'batch_size': 1285, 'lr': 0.016252690023811075, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 26, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.04759547955052628}",1.484067930874968,1.4709416246391778,1.588557350302213,1.773758132318805,1.5234004244544452,1.647221406487594,1.675362697669438,1.4751049308176327,1.6321349549562412,1.5238006683913143,1.5794350120911829,0.09612731587986477,323
509,3.7295714616775513,0.8626127328370655,0.008856058120727539,0.015996003889360524,885,0.011761920499039343,1000,sigmoid,2,114,<class 'torch.optim.sgd.SGD'>,0.95,False,0.044135679133462696,"{'batch_size': 885, 'lr': 0.011761920499039343, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 114, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.044135679133462696}",1.4385000882964385,1.4972953911786688,1.551904928751458,1.708541928825522,1.5536961895518733,1.7239267593039607,1.690899631470666,1.5803393661639744,1.5561532382118075,1.511310262605548,1.5812567784359917,0.09118740970952906,322
779,6.986816835403443,0.5949845481146797,0.004523801803588867,0.0003824141821142531,946,0.007135866828861632,1000,sigmoid,2,110,<class 'torch.optim.sgd.SGD'>,0.9,False,0.05724887287789237,"{'batch_size': 946, 'lr': 0.007135866828861632, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 110, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.05724887287789237}",1.582095113547897,1.4584179193453681,1.6479423984997255,1.7906876182869862,1.6832554265296549,1.6969015224087507,1.7695878132393486,1.5649078582742608,1.6417307239726073,1.6490448837902285,1.6484571277894826,0.09273892892330139,321
953,3.7678677558898928,0.14422752913519593,0.004473423957824707,0.00038608675290362774,1191,0.06769632567093858,1000,sigmoid,2,84,<class 'torch.optim.sgd.SGD'>,0.9,False,0.04792983957397981,"{'batch_size': 1191, 'lr': 0.06769632567093858, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 84, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.04792983957397981}",1.5643520295844042,1.5990041715085954,1.6573494252629746,1.839974060094446,1.6145270976020878,1.804750590284068,1.728723832875266,1.5199842867546511,1.6638714712589306,1.7064331083022284,1.6698970073527655,0.09685355485626075,320
970,7.358399844169616,2.4028385205510796,0.004234504699707031,0.0005953267024355602,1162,0.09898678444766412,1000,sigmoid,1,110,<class 'torch.optim.sgd.SGD'>,0.95,False,0.004158200689103931,"{'batch_size': 1162, 'lr': 0.09898678444766412, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 110, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.004158200689103931}",5.278700246846766,1.02511785610726,1.2957983578842385,1.2890068744974477,1.252498853335479,1.2927851000786723,1.7383217083332234,1.1010640853441747,1.351810110914976,1.083924673723452,1.6709027867065689,1.2171050999850976,319
219,1.7706908702850341,0.38715819938330376,0.013799285888671875,0.020091257906336767,872,0.10124157100743386,1000,sigmoid,1,84,<class 'torch.optim.sgd.SGD'>,0.9,False,0.03976795911886302,"{'batch_size': 872, 'lr': 0.10124157100743386, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 84, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.03976795911886302}",1.5507615843605727,1.555381192748708,1.6495380505282236,1.8262152733435308,1.6468895188623802,1.7620039015336144,1.7587904739648776,1.6349174977469265,1.7224732693424798,1.6773466137096738,1.6784317376140987,0.08508054474761582,318
968,4.2681303977966305,0.9213565000241696,0.004483962059020996,0.00045432736212476033,1248,0.05510597366196134,1000,sigmoid,1,121,<class 'torch.optim.sgd.SGD'>,0.9,True,0.04205710792313765,"{'batch_size': 1248, 'lr': 0.05510597366196134, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 121, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.04205710792313765}",1.4022400621604874,1.4166378312765207,2.8533973086597326,1.5046214170585899,1.4682506614161612,1.5766028025768752,2.3330927515836586,1.3836153675066798,1.587762507280909,1.4135903734149355,1.693981108293455,0.46920773565574503,317
487,3.715590262413025,1.114742168162571,0.0037053823471069336,0.0008246160151144211,804,0.04798757518130491,1000,sigmoid,2,7,<class 'torch.optim.sgd.SGD'>,0.95,True,0.05505166215189795,"{'batch_size': 804, 'lr': 0.04798757518130491, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 7, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.05505166215189795}",1.6283118338289118,1.592644887311118,1.7316514654715258,1.8612563124948875,1.58902956915081,1.767404343848838,1.7232977643721086,1.6722291844679897,1.6345806910579366,1.772063628234195,1.697246968023832,0.08440294647349343,316
951,4.124737095832825,0.20540725713578212,0.014112377166748047,0.0193249630605761,1231,0.039616483015849684,1000,sigmoid,1,82,<class 'torch.optim.sgd.SGD'>,0.9,True,0.03610135631911108,"{'batch_size': 1231, 'lr': 0.039616483015849684, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 82, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.03610135631911108}",1.6283374014205503,1.5805020097895224,1.7206977800767225,1.9193394725259982,1.6106571402764858,1.824364368292622,1.7630400761849898,1.6450645986356234,1.7679312223554553,1.6435017607767473,1.7103435830334717,0.10253335902368273,315
